date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2016-09-07,24,12,0.0,13.0,5,5,36,11:06 AM,09:10 PM,05:09 AM,06:12 PM,12,18,18,18,14,4,72,0.0,1023,24,9,62,8
2016-09-08,26,11,0.0,13.0,5,5,44,12:04 PM,09:45 PM,05:11 AM,06:10 PM,12,19,19,19,7,9,67,0.0,1018,26,10,102,4
2016-09-09,27,13,0.0,13.0,5,5,51,01:00 PM,10:25 PM,05:12 AM,06:08 PM,13,20,20,20,6,12,68,0.0,1017,27,10,90,3
2016-09-10,27,12,0.0,12.9,5,5,59,01:53 PM,11:12 PM,05:14 AM,06:06 PM,12,19,19,19,6,10,67,0.0,1017,27,10,89,4
2016-09-11,27,12,0.0,12.9,5,5,66,02:42 PM,No moonset,05:15 AM,06:04 PM,12,20,20,20,9,9,63,0.0,1018,27,10,181,5
2016-09-12,27,14,0.0,12.9,5,5,74,03:28 PM,12:06 AM,05:17 AM,06:02 PM,13,20,20,20,7,11,67,0.0,1019,27,10,85,4
2016-09-13,26,14,0.0,12.8,5,5,82,04:09 PM,01:06 AM,05:18 AM,06:00 PM,13,19,20,19,10,14,67,0.8,1018,26,10,66,6
2016-09-14,26,13,0.0,11.6,5,5,89,04:46 PM,02:12 AM,05:19 AM,05:58 PM,12,20,20,20,7,15,65,0.1,1016,26,10,109,4
2016-09-15,23,11,0.0,11.6,5,5,97,05:20 PM,03:23 AM,05:21 AM,05:56 PM,12,17,18,17,9,15,73,0.0,1016,23,10,122,6
2016-09-16,24,12,0.0,11.6,5,5,100,05:52 PM,04:37 AM,05:22 AM,05:54 PM,13,18,18,18,11,21,75,0.0,1014,24,10,130,7
2016-09-17,18,10,0.0,7.5,3,3,88,06:24 PM,05:54 AM,05:24 AM,05:52 PM,13,15,15,15,10,56,89,2.5,1011,18,9,114,6
2016-09-18,19,8,0.0,11.6,4,4,81,06:56 PM,07:12 AM,05:25 AM,05:49 PM,10,14,14,14,9,56,82,0.0,1012,19,8,291,6
2016-09-19,19,11,0.0,11.6,4,4,73,07:31 PM,08:29 AM,05:26 AM,05:47 PM,12,14,14,14,13,46,86,3.9,1010,19,8,21,8
2016-09-20,17,6,0.0,11.6,4,4,66,08:08 PM,09:46 AM,05:28 AM,05:45 PM,6,10,11,10,13,21,72,0.1,1014,17,10,92,9
2016-09-21,14,5,0.0,11.6,3,3,58,08:51 PM,10:59 AM,05:29 AM,05:43 PM,5,9,9,9,11,32,73,0.2,1018,14,10,167,7
2016-09-22,15,5,0.0,11.6,3,3,50,09:40 PM,12:08 PM,05:31 AM,05:41 PM,4,8,9,8,13,22,70,0.0,1022,15,10,176,8
2016-09-23,16,4,0.0,11.6,3,3,43,10:34 PM,01:09 PM,05:32 AM,05:39 PM,4,9,10,9,11,16,71,0.0,1025,16,10,275,7
2016-09-24,18,5,0.0,11.6,4,4,35,11:34 PM,02:03 PM,05:34 AM,05:37 PM,6,11,11,11,9,18,72,0.0,1026,18,10,290,5
2016-09-25,17,6,0.0,11.6,4,4,28,No moonrise,02:48 PM,05:35 AM,05:35 PM,6,11,12,11,9,26,72,0.0,1023,17,10,93,5
2016-09-26,17,5,0.0,10.2,4,4,20,12:36 AM,03:27 PM,05:36 AM,05:33 PM,6,11,11,11,5,45,74,0.0,1023,17,10,143,3
2016-09-27,18,4,0.0,11.6,4,4,13,01:41 AM,04:00 PM,05:38 AM,05:31 PM,6,12,12,12,8,18,69,0.0,1026,18,10,211,5
2016-09-28,18,6,0.0,11.6,4,4,5,02:45 AM,04:30 PM,05:39 AM,05:28 PM,8,13,13,13,12,9,73,0.0,1027,18,10,285,8
2016-09-29,21,9,0.0,11.6,4,4,0,03:49 AM,04:57 PM,05:41 AM,05:26 PM,10,14,14,14,10,17,78,0.0,1022,21,9,259,6
2016-09-30,21,8,0.0,10.2,4,4,0,04:52 AM,05:23 PM,05:42 AM,05:24 PM,9,14,14,14,8,19,73,0.0,1018,21,10,183,5
2016-10-01,19,7,0.0,11.6,4,4,0,05:55 AM,05:48 PM,05:44 AM,05:22 PM,9,13,13,13,10,10,77,0.0,1015,19,10,115,6
2016-10-02,18,8,0.0,8.7,3,3,2,06:56 AM,06:13 PM,05:45 AM,05:20 PM,10,14,13,14,8,56,83,0.0,1014,18,7,112,5
2016-10-03,12,7,0.0,5.9,3,3,9,07:57 AM,06:40 PM,05:46 AM,05:18 PM,9,9,10,9,12,93,91,3.1,1017,12,4,296,8
2016-10-04,12,4,0.0,5.8,2,2,17,08:56 AM,07:10 PM,05:48 AM,05:16 PM,6,6,8,6,16,73,89,7.4,1018,12,6,291,11
2016-10-05,7,2,0.0,8.7,2,2,24,09:55 AM,07:43 PM,05:49 AM,05:14 PM,0,0,4,0,21,55,78,1.0,1019,7,8,312,15
2016-10-06,7,1,0.0,5.8,1,1,31,10:51 AM,08:21 PM,05:51 AM,05:12 PM,2,3,4,3,7,80,89,1.8,1013,7,8,211,5
2016-10-07,10,-2,0.0,11.6,2,2,38,11:46 AM,09:05 PM,05:52 AM,05:10 PM,0,3,4,3,6,28,75,0.0,1018,10,9,159,3
2016-10-08,10,-1,0.0,11.5,2,2,46,12:35 PM,09:54 PM,05:54 AM,05:08 PM,0,3,4,3,10,32,78,0.0,1019,10,10,322,6
2016-10-09,10,0,0.0,11.5,2,2,53,01:22 PM,10:50 PM,05:55 AM,05:06 PM,2,4,5,4,10,33,82,0.5,1022,10,9,273,5
2016-10-10,11,1,0.0,8.7,3,3,60,02:03 PM,11:52 PM,05:57 AM,05:04 PM,2,4,6,4,10,44,79,0.0,1022,11,10,50,6
2016-10-11,7,4,0.0,7.2,1,1,67,02:41 PM,No moonset,05:58 AM,05:02 PM,3,4,5,4,9,84,89,1.3,1015,7,8,15,6
2016-10-12,11,4,0.0,8.7,2,2,75,03:15 PM,12:59 AM,05:59 AM,05:00 PM,4,5,7,5,10,73,84,0.2,1012,11,9,141,6
2016-10-13,9,3,0.0,5.5,2,2,82,03:48 PM,02:11 AM,06:01 AM,04:58 PM,3,6,6,6,6,67,85,0.0,1019,9,9,143,3
2016-10-14,9,1,0.0,8.7,2,2,89,04:19 PM,03:26 AM,06:02 AM,04:56 PM,2,3,5,3,13,44,82,0.0,1022,9,8,104,8
2016-10-15,13,4,0.0,8.7,3,3,97,04:51 PM,04:43 AM,06:04 AM,04:54 PM,4,7,8,7,9,18,79,0.0,1018,13,10,124,6
2016-10-16,14,5,0.0,3.9,3,3,100,05:25 PM,06:02 AM,06:05 AM,04:52 PM,7,9,9,9,9,74,85,0.2,1022,14,7,159,5
2016-10-17,9,6,0.0,3.9,2,2,89,06:02 PM,07:22 AM,06:07 AM,04:50 PM,6,7,8,7,8,99,89,0.2,1028,9,8,120,6
2016-10-18,8,6,0.0,3.9,2,2,82,06:44 PM,08:39 AM,06:08 AM,04:48 PM,5,6,7,6,8,100,90,0.0,1026,8,7,134,6
2016-10-19,8,4,0.0,3.9,2,2,74,07:32 PM,09:53 AM,06:10 AM,04:46 PM,5,6,6,6,6,99,93,0.0,1021,8,4,172,5
2016-10-20,6,5,0.0,3.9,2,2,67,08:25 PM,11:00 AM,06:11 AM,04:44 PM,5,5,6,5,8,100,97,11.1,1018,6,4,110,6
2016-10-21,6,4,0.0,3.9,2,2,60,09:25 PM,11:59 AM,06:13 AM,04:42 PM,5,5,6,5,4,91,98,6.0,1015,6,1,145,2
2016-10-22,9,1,0.0,8.7,2,2,53,10:28 PM,12:48 PM,06:14 AM,04:40 PM,2,3,4,3,10,10,87,0.0,1017,9,7,273,6
2016-10-23,9,1,0.0,8.7,2,2,45,11:33 PM,01:30 PM,06:16 AM,04:38 PM,2,3,4,3,12,30,84,0.0,1021,9,9,108,7
2016-10-24,11,5,0.0,8.7,3,3,38,No moonrise,02:04 PM,06:17 AM,04:37 PM,6,7,8,7,10,78,89,0.1,1022,11,8,105,6
2016-10-25,11,8,0.0,3.8,2,2,31,12:37 AM,02:34 PM,06:19 AM,04:35 PM,9,9,10,9,7,99,98,0.0,1021,11,1,178,4
2016-10-26,12,2,0.0,7.1,3,3,23,01:42 AM,03:02 PM,06:21 AM,04:33 PM,6,7,8,7,13,45,88,0.0,1025,12,7,179,8
2016-10-27,9,1,0.0,8.7,2,2,16,02:44 AM,03:27 PM,06:22 AM,04:31 PM,0,2,4,2,10,20,79,0.0,1031,9,10,179,5
2016-10-28,9,-1,0.0,8.7,2,2,9,03:47 AM,03:52 PM,06:24 AM,04:30 PM,1,3,4,3,9,33,82,0.5,1033,9,7,208,5
2016-10-29,8,3,0.0,5.4,3,3,2,04:48 AM,04:17 PM,06:25 AM,04:28 PM,4,3,5,3,17,77,92,0.2,1027,8,5,299,10
2016-10-30,7,2,0.0,7.0,2,2,0,05:49 AM,04:43 PM,06:27 AM,04:26 PM,2,2,4,2,16,48,86,0.2,1025,7,7,311,10
2016-10-31,7,0,0.0,8.7,2,2,0,06:49 AM,05:12 PM,06:28 AM,04:25 PM,0,0,2,0,15,24,84,0.0,1027,7,8,331,8
2016-11-01,9,0,0.0,7.0,2,2,6,07:49 AM,05:44 PM,06:30 AM,04:23 PM,2,2,4,2,10,57,86,0.0,1022,9,8,271,5
2016-11-02,7,2,0.0,8.7,2,2,13,08:46 AM,06:19 PM,06:32 AM,04:21 PM,2,2,4,2,14,53,89,0.0,1013,7,7,257,9
2016-11-03,4,-2,0.0,7.0,2,2,21,09:41 AM,07:01 PM,06:33 AM,04:20 PM,-1,-2,2,-2,20,32,82,0.0,1019,4,10,313,13
2016-11-04,4,-3,0.0,7.0,2,2,28,10:32 AM,07:48 PM,06:35 AM,04:18 PM,-3,-1,0,-1,9,61,81,0.0,1023,4,10,223,5
2016-11-05,5,-2,0.0,5.4,1,1,36,11:19 AM,08:40 PM,06:36 AM,04:17 PM,-2,-1,1,-1,12,81,81,2.9,1013,5,10,106,7
2016-11-06,8,3,0.0,3.7,2,2,43,12:01 PM,09:39 PM,06:38 AM,04:15 PM,6,5,6,5,9,100,99,3.2,999,8,2,159,5
2016-11-07,5,0,0.0,7.0,1,1,51,12:39 PM,10:42 PM,06:39 AM,04:14 PM,2,1,3,1,10,67,92,1.2,1005,5,6,297,7
2016-11-08,4,-1,0.0,7.0,2,2,58,01:14 PM,11:49 PM,06:41 AM,04:13 PM,-2,0,1,0,10,55,80,0.5,1010,4,8,195,5
2016-11-09,5,-3,0.0,8.7,2,2,66,01:46 PM,No moonset,06:43 AM,04:11 PM,-3,-2,0,-2,13,21,81,0.0,1009,5,10,331,7
2016-11-10,2,-3,0.0,3.6,1,1,74,02:16 PM,01:00 AM,06:44 AM,04:10 PM,-4,-2,0,-2,7,76,79,0.0,1011,2,9,189,5
2016-11-11,4,-1,0.0,3.6,1,1,81,02:46 PM,02:14 AM,06:46 AM,04:08 PM,1,0,2,0,8,95,94,0.2,1016,4,3,116,5
2016-11-12,4,-1,0.0,3.6,1,1,89,03:19 PM,03:31 AM,06:47 AM,04:07 PM,0,-2,1,-2,17,91,91,1.4,1019,4,6,189,10
2016-11-13,1,-5,0.0,8.7,2,2,96,03:53 PM,04:50 AM,06:49 AM,04:06 PM,-5,-7,-3,-7,16,23,86,0.0,1024,1,9,306,9
2016-11-14,2,-5,0.0,7.0,2,2,100,04:32 PM,06:09 AM,06:50 AM,04:05 PM,-4,-4,-2,-4,10,39,86,0.0,1033,2,10,86,5
2016-11-15,2,-6,0.0,8.7,2,2,89,05:17 PM,07:28 AM,06:52 AM,04:04 PM,-5,-4,-2,-4,8,30,83,0.0,1033,2,9,216,5
2016-11-16,-1,-3,0.0,3.6,1,1,81,06:10 PM,08:40 AM,06:54 AM,04:02 PM,-3,-4,-2,-4,9,100,90,0.0,1025,-1,8,184,6
2016-11-17,1,-2,0.0,3.5,1,1,74,07:09 PM,09:46 AM,06:55 AM,04:01 PM,-1,-2,0,-2,9,97,96,1.3,1020,1,3,147,6
2016-11-18,3,0,0.0,3.5,1,1,66,08:13 PM,10:42 AM,06:57 AM,04:00 PM,1,0,2,0,12,99,98,0.0,1017,3,1,110,6
2016-11-19,8,4,0.0,3.4,2,2,58,09:20 PM,11:28 AM,06:58 AM,03:59 PM,6,4,6,4,13,100,98,13.4,1015,8,2,114,7
2016-11-20,9,3,0.0,3.2,2,2,51,10:27 PM,12:06 PM,07:00 AM,03:58 PM,6,5,6,5,11,98,99,0.2,1018,9,1,151,7
2016-11-21,8,4,0.0,3.2,2,2,43,11:33 PM,12:39 PM,07:01 AM,03:57 PM,5,4,6,4,13,96,97,0.0,1020,8,3,112,8
2016-11-22,9,3,0.0,6.9,1,1,36,No moonrise,01:07 PM,07:03 AM,03:57 PM,4,3,5,3,12,67,95,0.0,1022,9,3,110,7
2016-11-23,9,2,0.0,8.5,2,2,28,12:36 AM,01:33 PM,07:04 AM,03:56 PM,3,3,4,3,11,15,90,0.0,1025,9,7,114,6
2016-11-24,6,1,0.0,3.2,1,1,21,01:39 AM,01:58 PM,07:06 AM,03:55 PM,2,3,4,3,9,81,88,0.0,1023,6,10,116,5
2016-11-25,6,4,0.0,3.2,2,2,13,02:40 AM,02:22 PM,07:07 AM,03:54 PM,5,5,5,5,6,100,96,0.6,1021,6,2,102,3
2016-11-26,9,2,0.0,5.0,1,1,6,03:42 AM,02:47 PM,07:08 AM,03:53 PM,4,4,5,4,5,80,95,0.0,1019,9,3,147,3
2016-11-27,4,-1,0.0,6.9,2,2,0,04:42 AM,03:15 PM,07:10 AM,03:53 PM,1,-1,2,-1,17,62,92,0.2,1012,4,7,298,10
2016-11-28,0,-3,0.1,8.4,2,2,0,05:42 AM,03:45 PM,07:11 AM,03:52 PM,-6,-6,-2,-6,19,27,76,0.1,1020,0,10,323,13
2016-11-29,0,-6,0.0,8.4,2,2,0,06:40 AM,04:19 PM,07:12 AM,03:51 PM,-8,-8,-4,-8,16,19,73,0.0,1031,0,10,341,10
2016-11-30,-1,-6,0.1,5.0,1,1,2,07:37 AM,04:59 PM,07:14 AM,03:51 PM,-7,-7,-4,-7,12,61,77,0.2,1029,-1,7,300,7
2016-12-01,1,-5,0.6,3.1,1,1,9,08:30 AM,05:44 PM,07:15 AM,03:50 PM,-3,-6,-2,-6,21,84,91,1.7,1017,1,7,295,14
2016-12-02,2,-4,0.0,6.8,2,2,16,09:19 AM,06:35 PM,07:16 AM,03:50 PM,-1,-5,0,-5,35,59,91,0.6,1010,2,8,311,21
2016-12-03,0,-7,0.0,8.3,2,2,23,10:03 AM,07:32 PM,07:17 AM,03:49 PM,-6,-8,-4,-8,15,23,89,0.0,1024,0,7,329,8
2016-12-04,0,-7,0.0,8.3,2,2,31,10:42 AM,08:32 PM,07:19 AM,03:49 PM,-9,-7,-5,-7,9,12,71,0.0,1031,0,10,242,5
2016-12-05,-1,-8,0.0,8.3,2,2,38,11:17 AM,09:37 PM,07:20 AM,03:49 PM,-11,-6,-5,-6,7,10,62,0.0,1032,-1,10,158,4
2016-12-06,0,-8,0.0,8.3,2,2,45,11:49 AM,10:44 PM,07:21 AM,03:49 PM,-8,-8,-5,-8,14,16,82,0.0,1030,0,10,317,7
2016-12-07,-1,-8,0.0,6.8,2,2,52,12:18 PM,11:55 PM,07:22 AM,03:48 PM,-6,-7,-4,-7,11,30,90,0.0,1038,-1,5,164,6
2016-12-08,-1,-6,0.0,8.3,2,2,60,12:47 PM,No moonset,07:23 AM,03:48 PM,-6,-6,-4,-6,11,33,88,0.0,1036,-1,7,241,6
2016-12-09,2,-5,0.0,8.2,2,2,67,01:17 PM,01:07 AM,07:24 AM,03:48 PM,-5,-4,-1,-4,13,28,76,0.0,1029,2,8,293,6
2016-12-10,4,-2,0.0,3.1,1,1,74,01:48 PM,02:22 AM,07:25 AM,03:48 PM,1,-1,1,-1,12,76,98,0.0,1025,4,2,290,6
2016-12-11,4,-1,0.0,6.8,1,1,82,02:23 PM,03:40 AM,07:26 AM,03:48 PM,1,-1,2,-1,23,66,93,0.0,1016,4,6,283,13
2016-12-12,3,-5,0.0,6.8,2,2,89,03:04 PM,04:57 AM,07:27 AM,03:48 PM,-1,-3,1,-3,22,52,92,0.2,1018,3,8,315,14
2016-12-13,-2,-7,0.0,6.8,2,2,96,03:52 PM,06:13 AM,07:28 AM,03:48 PM,-10,-7,-5,-7,8,30,68,0.0,1032,-2,10,178,5
2016-12-14,-3,-6,0.2,6.8,1,1,100,04:47 PM,07:24 AM,07:29 AM,03:48 PM,-7,-7,-5,-7,9,63,85,0.3,1027,-3,7,263,5
2016-12-15,1,-5,0.0,8.2,2,2,89,05:51 PM,08:26 AM,07:30 AM,03:48 PM,-4,-5,-3,-5,11,21,93,0.0,1030,1,3,275,6
2016-12-16,0,-7,0.0,8.2,1,1,82,06:58 PM,09:19 AM,07:30 AM,03:49 PM,-5,-5,-4,-5,6,31,91,0.0,1037,0,5,228,3
2016-12-17,-1,-7,0.0,6.8,2,2,75,08:08 PM,10:03 AM,07:31 AM,03:49 PM,-7,-7,-4,-7,10,25,82,0.0,1039,-1,10,273,5
2016-12-18,-1,-7,0.0,8.2,2,2,68,09:17 PM,10:39 AM,07:32 AM,03:49 PM,-7,-6,-5,-6,7,36,85,0.0,1035,-1,10,257,4
2016-12-19,-1,-7,0.0,8.2,1,1,60,10:23 PM,11:10 AM,07:32 AM,03:50 PM,-6,-6,-5,-6,6,31,91,0.0,1036,-1,4,208,3
2016-12-20,-1,-9,0.0,8.2,2,2,53,11:28 PM,11:38 AM,07:33 AM,03:50 PM,-7,-6,-5,-6,6,9,89,0.0,1035,-1,7,182,3
2016-12-21,-1,-7,0.0,8.2,2,2,46,No moonrise,12:03 PM,07:33 AM,03:51 PM,-6,-7,-5,-7,9,6,90,0.0,1036,-1,7,163,5
2016-12-22,-1,-8,0.0,8.2,2,2,38,12:30 AM,12:27 PM,07:34 AM,03:51 PM,-6,-6,-5,-6,8,1,88,0.0,1037,-1,8,237,4
2016-12-23,0,-8,0.0,8.2,2,2,31,01:32 AM,12:52 PM,07:34 AM,03:52 PM,-7,-6,-5,-6,9,5,84,0.0,1036,0,8,239,4
2016-12-24,-3,-9,0.1,6.8,1,1,24,02:33 AM,01:19 PM,07:35 AM,03:52 PM,-6,-8,-5,-8,10,50,94,0.1,1031,-3,4,222,5
2016-12-25,2,-3,0.1,3.1,1,1,17,03:33 AM,01:48 PM,07:35 AM,03:53 PM,-1,-4,-1,-4,15,94,97,1.8,1024,2,3,270,8
2016-12-26,4,0,0.0,4.9,1,1,9,04:32 AM,02:20 PM,07:35 AM,03:54 PM,1,-1,2,-1,14,92,98,0.3,1024,4,1,293,7
2016-12-27,1,-1,0.8,3.1,1,1,2,05:30 AM,02:57 PM,07:36 AM,03:54 PM,-1,-5,0,-5,34,71,90,1.1,1026,1,8,301,21
2016-12-28,0,-5,0.1,8.2,2,2,0,06:25 AM,03:41 PM,07:36 AM,03:55 PM,-5,-7,-3,-7,24,6,86,0.2,1032,0,10,327,14
2016-12-29,-1,-7,0.0,8.2,2,2,0,07:16 AM,04:30 PM,07:36 AM,03:56 PM,-6,-8,-4,-8,16,9,88,0.0,1040,-1,9,170,9
2016-12-30,-1,-8,0.0,8.2,2,2,5,08:02 AM,05:25 PM,07:36 AM,03:57 PM,-9,-6,-5,-6,7,5,75,0.0,1039,-1,10,205,4
2016-12-31,0,-8,0.0,8.2,2,2,9,08:44 AM,06:25 PM,07:36 AM,03:58 PM,-8,-6,-5,-6,8,21,80,0.0,1033,0,10,295,4
2017-01-01,-2,-9,0.0,8.2,2,2,20,09:21 AM,07:29 PM,07:36 AM,03:59 PM,-11,-7,-5,-7,8,3,62,0.0,1025,-2,10,234,4
2017-01-02,-3,-9,0.0,8.6,2,2,27,09:53 AM,08:36 PM,07:36 AM,04:00 PM,-11,-9,-7,-9,11,41,69,0.0,1019,-3,10,259,6
2017-01-03,-3,-8,0.3,5.1,1,1,34,10:23 AM,09:45 PM,07:36 AM,04:01 PM,-6,-9,-5,-9,14,71,94,0.4,1020,-3,4,283,8
2017-01-04,-1,-5,3.8,3.2,1,1,41,10:52 AM,10:55 PM,07:36 AM,04:02 PM,-3,-8,-2,-8,29,100,94,4.4,1007,-1,7,262,19
2017-01-05,-2,-12,0.0,5.1,1,1,49,11:20 AM,No moonset,07:36 AM,04:03 PM,-8,-12,-7,-12,22,56,92,0.0,1015,-2,7,326,13
2017-01-06,-11,-18,0.0,8.7,2,2,56,11:49 AM,12:06 AM,07:35 AM,04:04 PM,-16,-21,-14,-21,19,5,88,0.0,1031,-11,10,348,12
2017-01-07,-14,-20,0.0,8.7,2,2,63,12:21 PM,01:20 AM,07:35 AM,04:05 PM,-20,-25,-18,-25,17,7,87,0.0,1033,-14,10,261,10
2017-01-08,-9,-19,0.0,8.7,2,2,70,12:57 PM,02:34 AM,07:35 AM,04:06 PM,-17,-20,-15,-20,15,5,82,0.0,1028,-9,8,141,8
2017-01-09,-7,-16,0.2,8.7,1,1,78,01:40 PM,03:49 AM,07:34 AM,04:08 PM,-13,-16,-12,-16,13,32,92,0.2,1026,-7,6,212,7
2017-01-10,-9,-16,0.1,6.9,1,1,85,02:30 PM,05:01 AM,07:34 AM,04:09 PM,-14,-16,-13,-16,9,51,92,0.1,1024,-9,7,120,5
2017-01-11,-4,-16,0.0,8.7,2,2,92,03:29 PM,06:07 AM,07:33 AM,04:10 PM,-13,-13,-11,-13,10,23,82,0.0,1019,-4,9,248,5
2017-01-12,-3,-13,0.0,3.3,1,1,100,04:33 PM,07:05 AM,07:33 AM,04:11 PM,-8,-10,-7,-10,11,95,96,0.0,1013,-3,4,205,6
2017-01-13,-2,-5,1.8,3.3,1,1,100,05:43 PM,07:53 AM,07:32 AM,04:13 PM,-3,-6,-3,-6,10,99,99,2.2,1002,-2,1,177,6
2017-01-14,-2,-5,0.1,6.9,1,1,86,06:54 PM,08:34 AM,07:32 AM,04:14 PM,-4,-7,-4,-7,15,83,98,0.2,1003,-2,3,287,9
2017-01-15,-2,-13,0.0,6.9,1,1,79,08:03 PM,09:09 AM,07:31 AM,04:16 PM,-8,-11,-8,-11,12,62,98,0.1,1017,-2,3,283,6
2017-01-16,-4,-16,0.0,5.1,1,1,71,09:11 PM,09:39 AM,07:30 AM,04:17 PM,-9,-11,-9,-11,9,69,97,0.1,1023,-4,5,137,4
2017-01-17,-2,-9,0.0,8.7,1,1,64,10:16 PM,10:05 AM,07:29 AM,04:18 PM,-8,-12,-7,-12,19,39,94,0.0,1029,-2,4,17,10
2017-01-18,-2,-11,0.0,8.7,1,1,57,11:19 PM,10:30 AM,07:29 AM,04:20 PM,-9,-12,-8,-12,16,11,94,0.0,1036,-2,5,24,8
2017-01-19,-2,-16,0.0,8.7,2,2,50,No moonrise,10:56 AM,07:28 AM,04:21 PM,-11,-12,-10,-12,8,10,92,0.0,1038,-2,6,140,4
2017-01-20,-3,-17,0.0,8.7,2,2,42,12:21 AM,11:22 AM,07:27 AM,04:23 PM,-12,-12,-11,-12,6,8,92,0.0,1037,-3,5,290,3
2017-01-21,-2,-13,0.0,8.7,2,2,35,01:22 AM,11:49 AM,07:26 AM,04:24 PM,-11,-11,-9,-11,7,18,87,0.0,1035,-2,6,249,4
2017-01-22,-1,-14,0.0,5.2,1,1,28,02:21 AM,12:20 PM,07:25 AM,04:26 PM,-6,-7,-6,-7,7,46,98,0.0,1035,-1,2,142,4
2017-01-23,-2,-13,0.0,8.7,1,1,20,03:20 AM,12:55 PM,07:24 AM,04:27 PM,-7,-9,-7,-9,9,62,98,0.0,1030,-2,2,161,5
2017-01-24,-2,-15,0.0,8.7,1,1,13,04:15 AM,01:36 PM,07:23 AM,04:29 PM,-9,-11,-9,-11,9,19,97,0.0,1026,-2,3,269,4
2017-01-25,-2,-13,0.0,8.7,1,1,6,05:09 AM,02:22 PM,07:22 AM,04:31 PM,-10,-11,-9,-11,9,18,95,0.0,1030,-2,3,96,4
2017-01-26,-1,-12,0.0,6.9,2,2,0,05:57 AM,03:16 PM,07:20 AM,04:32 PM,-8,-10,-8,-10,9,42,95,0.0,1034,-1,5,115,5
2017-01-27,-4,-15,0.0,8.7,1,1,0,06:41 AM,04:15 PM,07:19 AM,04:34 PM,-10,-12,-9,-12,8,15,95,0.0,1032,-4,3,181,4
2017-01-28,-3,-15,0.0,8.7,2,2,1,07:21 AM,05:19 PM,07:18 AM,04:35 PM,-10,-12,-9,-12,9,0,91,0.0,1029,-3,7,154,5
2017-01-29,-2,-14,0.0,8.7,2,2,8,07:55 AM,06:26 PM,07:17 AM,04:37 PM,-9,-10,-8,-10,7,8,92,0.0,1029,-2,6,184,4
2017-01-30,-3,-14,0.0,8.7,2,2,16,08:27 AM,07:35 PM,07:16 AM,04:39 PM,-10,-12,-9,-12,10,11,91,0.0,1028,-3,6,149,5
2017-01-31,-4,-9,0.7,3.5,1,1,20,08:56 AM,08:46 PM,07:14 AM,04:40 PM,-6,-8,-6,-8,10,98,97,0.9,1024,-4,4,116,6
2017-02-01,0,-6,1.5,3.5,1,1,31,09:25 AM,09:58 PM,07:13 AM,04:42 PM,-2,-4,-2,-4,10,97,98,4.3,1024,0,1,109,6
2017-02-02,1,-3,0.0,3.5,1,1,39,09:54 AM,11:10 PM,07:12 AM,04:43 PM,0,-2,0,-2,8,98,99,0.4,1020,1,1,159,5
2017-02-03,2,-1,0.0,3.5,1,1,46,10:24 AM,No moonset,07:10 AM,04:45 PM,1,0,1,0,8,100,100,0.1,1012,2,0,149,4
2017-02-04,2,0,0.0,3.5,1,1,54,10:58 AM,12:22 AM,07:09 AM,04:47 PM,1,0,1,0,10,100,100,0.0,1008,2,0,113,5
2017-02-05,3,-2,0.0,3.5,1,1,62,11:37 AM,01:35 AM,07:07 AM,04:48 PM,0,-1,1,-1,9,90,99,0.0,1007,3,0,186,5
2017-02-06,4,-1,0.0,3.5,1,1,69,12:22 PM,02:46 AM,07:06 AM,04:50 PM,1,-1,1,-1,11,89,97,0.0,1013,4,1,42,6
2017-02-07,2,-4,0.0,3.6,1,1,77,01:15 PM,03:52 AM,07:04 AM,04:52 PM,-3,-5,-2,-5,13,98,93,0.0,1017,2,6,180,7
2017-02-08,-1,-5,0.0,3.6,1,1,84,02:15 PM,04:51 AM,07:03 AM,04:53 PM,-5,-4,-3,-4,6,83,86,0.0,1025,-1,8,81,4
2017-02-09,2,-4,0.2,3.6,1,1,92,03:22 PM,05:44 AM,07:01 AM,04:55 PM,-3,-2,-1,-2,6,90,87,0.2,1031,2,8,91,4
2017-02-10,2,-4,0.0,5.4,1,1,99,04:31 PM,06:27 AM,06:59 AM,04:57 PM,-2,-3,-1,-3,9,73,95,0.0,1030,2,4,115,6
2017-02-11,1,-5,0.0,8.7,2,2,100,05:41 PM,07:04 AM,06:58 AM,04:58 PM,-4,-3,-2,-3,8,44,90,0.0,1030,1,6,122,4
2017-02-12,2,-6,0.0,8.7,1,1,86,06:50 PM,07:37 AM,06:56 AM,05:00 PM,-4,-3,-2,-3,7,27,90,0.0,1034,2,5,132,4
2017-02-13,2,-7,0.0,8.7,2,2,78,07:57 PM,08:05 AM,06:54 AM,05:02 PM,-4,-3,-3,-3,4,12,89,0.0,1037,2,5,160,2
2017-02-14,2,-6,0.0,8.7,2,2,71,09:03 PM,08:31 AM,06:53 AM,05:03 PM,-5,-4,-2,-4,8,9,84,0.0,1037,2,8,304,5
2017-02-15,5,-4,0.0,8.7,2,2,63,10:06 PM,08:57 AM,06:51 AM,05:05 PM,-3,0,1,0,7,2,74,0.0,1036,5,10,257,4
