date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2017-02-25,7,0,0.0,8.7,2,2,0,06:00 AM,04:22 PM,06:41 AM,05:33 PM,-2,1,3,1,16,16,69,0.0,1024,7,10,262,9
2017-02-26,7,0,0.0,8.7,2,2,0,06:34 AM,05:32 PM,06:39 AM,05:35 PM,-2,0,3,0,25,38,68,0.0,1021,7,10,201,14
2017-02-27,11,2,0.0,5.6,3,3,5,07:06 AM,06:42 PM,06:37 AM,05:36 PM,2,3,6,3,34,42,72,0.0,1014,11,10,196,20
2017-02-28,14,5,0.0,8.7,3,3,12,07:37 AM,07:55 PM,06:35 AM,05:38 PM,5,5,9,5,55,28,73,0.0,1004,14,10,208,33
2017-03-01,9,4,0.0,8.7,3,3,19,08:07 AM,09:08 PM,06:33 AM,05:39 PM,3,5,7,5,18,54,74,9.3,1008,9,9,241,12
2017-03-02,11,2,0.0,7.2,3,3,26,08:39 AM,10:21 PM,06:32 AM,05:41 PM,2,4,6,4,17,42,75,0.6,1014,11,9,209,9
2017-03-03,11,4,0.0,8.7,3,3,34,09:13 AM,11:34 PM,06:30 AM,05:42 PM,3,5,7,5,30,19,74,0.0,1019,11,10,224,18
2017-03-04,15,7,0.0,8.7,4,4,41,09:52 AM,No moonset,06:28 AM,05:43 PM,6,8,11,8,47,24,74,0.0,1008,15,10,195,29
2017-03-05,12,6,0.0,5.7,2,2,48,10:35 AM,12:44 AM,06:26 AM,05:45 PM,5,6,9,6,31,57,78,0.1,1007,12,10,200,20
2017-03-06,9,4,0.0,7.2,2,2,55,11:25 AM,01:51 AM,06:24 AM,05:46 PM,3,4,6,4,17,48,81,1.1,1005,9,10,224,10
2017-03-07,10,3,0.0,7.2,3,3,63,12:21 PM,02:51 AM,06:22 AM,05:48 PM,2,3,6,3,26,58,74,0.0,1010,10,10,208,18
2017-03-08,10,4,0.0,8.7,3,3,70,01:24 PM,03:44 AM,06:20 AM,05:49 PM,1,3,6,3,32,54,70,0.0,1022,10,10,96,22
2017-03-09,13,4,0.0,4.2,2,2,77,02:30 PM,04:30 AM,06:18 AM,05:51 PM,3,7,8,7,13,67,70,0.4,1020,13,9,169,7
2017-03-10,9,5,0.0,5.7,2,2,85,03:38 PM,05:10 AM,06:16 AM,05:52 PM,2,3,7,3,39,54,75,3.9,1018,9,10,325,26
2017-03-11,9,3,0.0,5.8,2,2,92,04:45 PM,05:44 AM,06:14 AM,05:54 PM,1,1,6,1,35,42,71,0.1,1023,9,10,135,23
2017-03-12,7,2,0.0,8.7,2,2,99,05:52 PM,06:14 AM,06:12 AM,05:55 PM,-1,1,4,1,25,41,72,0.0,1020,7,10,220,16
2017-03-13,10,1,0.0,8.7,2,2,100,06:57 PM,06:42 AM,06:10 AM,05:56 PM,-1,3,5,3,15,9,71,0.0,1024,10,10,303,9
2017-03-14,13,2,0.0,8.7,3,3,86,08:00 PM,07:09 AM,06:08 AM,05:58 PM,1,5,7,5,20,36,67,0.0,1029,13,10,342,13
2017-03-15,13,4,0.0,4.3,2,2,79,09:03 PM,07:36 AM,06:06 AM,05:59 PM,5,7,9,7,16,59,76,0.0,1028,13,10,245,10
2017-03-16,15,5,0.0,11.6,3,3,72,10:03 PM,08:03 AM,06:04 AM,06:01 PM,4,8,9,8,13,13,72,0.0,1024,15,10,328,7
2017-03-17,16,4,0.0,10.2,3,3,65,11:03 PM,08:32 AM,06:02 AM,06:02 PM,5,9,10,9,15,30,73,0.9,1017,16,10,179,10
2017-03-18,12,8,0.0,8.8,2,2,57,No moonrise,09:05 AM,06:01 AM,06:03 PM,8,9,10,9,11,76,90,3.9,1008,12,7,189,7
2017-03-19,10,7,0.0,9.1,2,2,50,12:00 AM,09:41 AM,05:59 AM,06:05 PM,6,7,9,7,18,74,83,1.1,1011,10,9,169,11
2017-03-20,16,8,0.0,11.8,4,4,43,12:55 AM,10:22 AM,05:57 AM,06:06 PM,8,12,12,12,11,54,78,0.1,1011,16,10,240,7
2017-03-21,17,7,0.0,10.5,4,4,35,01:46 AM,11:09 AM,05:55 AM,06:08 PM,9,12,12,12,12,51,80,0.0,1011,17,10,157,7
2017-03-22,14,7,0.0,12.6,4,4,28,02:33 AM,12:01 PM,05:53 AM,06:09 PM,8,9,11,9,16,52,82,0.0,1012,14,10,149,11
2017-03-23,18,5,0.0,12.6,4,4,21,03:16 AM,01:00 PM,05:51 AM,06:10 PM,7,11,11,11,12,21,77,0.0,1017,18,10,201,9
2017-03-24,15,6,0.0,11.9,3,3,14,03:55 AM,02:03 PM,05:49 AM,06:12 PM,5,7,10,7,27,32,76,0.0,1024,15,10,93,18
2017-03-25,13,4,0.0,12.7,3,3,6,04:30 AM,03:10 PM,05:47 AM,06:13 PM,1,6,8,6,17,10,65,0.0,1026,13,10,54,11
2017-03-26,10,4,0.0,12.7,3,3,0,05:03 AM,04:20 PM,05:45 AM,06:15 PM,-1,3,7,3,29,4,61,0.0,1023,10,10,94,19
2017-03-27,12,1,0.0,12.7,3,3,0,05:35 AM,05:34 PM,05:43 AM,06:16 PM,0,7,7,7,8,5,60,0.0,1027,12,10,137,4
2017-03-28,18,4,0.0,12.8,4,4,1,06:05 AM,06:48 PM,05:41 AM,06:17 PM,1,10,11,10,15,9,54,0.0,1024,18,10,224,9
2017-03-29,20,8,0.0,12.8,4,4,8,06:37 AM,08:04 PM,05:39 AM,06:19 PM,6,13,14,13,18,11,62,0.0,1024,20,10,318,10
2017-03-30,17,10,0.0,11.9,4,4,15,07:11 AM,09:20 PM,05:37 AM,06:20 PM,8,13,13,13,17,39,71,0.3,1026,17,10,161,11
2017-03-31,19,9,0.0,12.9,4,4,19,07:49 AM,10:33 PM,05:35 AM,06:22 PM,8,13,14,13,22,10,70,0.0,1023,19,10,182,14
2017-04-01,21,9,0.0,12.9,4,4,31,08:32 AM,11:44 PM,05:33 AM,06:23 PM,7,13,15,13,27,3,65,0.0,1016,21,10,177,17
2017-04-02,22,10,0.0,12.9,5,5,38,09:21 AM,No moonset,05:31 AM,06:24 PM,5,15,16,15,17,5,53,0.0,1016,22,10,203,10
2017-04-03,21,10,0.0,13.0,4,4,46,10:16 AM,12:47 AM,05:29 AM,06:26 PM,8,14,15,14,23,6,63,0.4,1019,21,10,139,15
2017-04-04,18,9,0.0,13.0,4,4,54,11:17 AM,01:43 AM,05:27 AM,06:27 PM,8,11,12,11,35,30,75,2.7,1018,18,10,90,24
2017-04-05,15,9,0.0,10.7,4,4,61,12:21 PM,02:30 AM,05:25 AM,06:28 PM,7,9,11,9,26,52,75,1.7,1018,15,10,262,17
2017-04-06,10,6,0.0,13.1,3,3,69,01:28 PM,03:11 AM,05:23 AM,06:30 PM,2,5,8,5,33,49,67,0.3,1018,10,9,337,23
2017-04-07,9,5,0.0,8.2,2,2,76,02:34 PM,03:46 AM,05:21 AM,06:31 PM,3,6,7,6,16,87,77,3.0,1019,9,8,304,11
2017-04-08,15,8,0.0,10.7,4,4,84,03:40 PM,04:16 AM,05:19 AM,06:33 PM,7,9,11,9,24,61,77,0.3,1022,15,10,203,16
2017-04-09,16,6,0.0,10.7,4,4,91,04:45 PM,04:44 AM,05:17 AM,06:34 PM,7,12,12,12,9,47,71,0.0,1026,16,10,204,5
2017-04-10,20,9,0.0,13.2,4,4,99,05:49 PM,05:11 AM,05:15 AM,06:35 PM,9,13,14,13,18,15,71,0.9,1020,20,10,194,11
2017-04-11,14,8,0.0,13.2,4,4,100,06:51 PM,05:37 AM,05:13 AM,06:37 PM,6,9,11,9,30,43,70,1.0,1019,14,10,174,21
2017-04-12,15,4,0.0,10.8,3,3,86,07:53 PM,06:04 AM,05:11 AM,06:38 PM,4,8,10,8,19,68,68,0.0,1020,15,10,191,12
2017-04-13,16,7,0.0,13.3,4,4,79,08:53 PM,06:32 AM,05:09 AM,06:40 PM,7,11,12,11,16,45,73,1.1,1013,16,9,204,10
2017-04-14,15,6,0.0,10.8,3,3,71,09:51 PM,07:03 AM,05:07 AM,06:41 PM,7,10,11,10,12,68,76,1.1,1016,15,10,155,7
2017-04-15,16,7,0.0,12.0,3,3,63,10:47 PM,07:38 AM,05:05 AM,06:42 PM,8,11,12,11,13,55,77,4.2,1015,16,10,199,9
2017-04-16,14,7,0.0,13.3,4,4,56,11:40 PM,08:17 AM,05:04 AM,06:44 PM,4,8,10,8,22,51,68,0.7,1016,14,10,282,16
2017-04-17,12,4,0.0,12.1,3,3,48,No moonrise,09:01 AM,05:02 AM,06:45 PM,3,7,8,7,14,54,68,0.0,1016,12,10,274,8
2017-04-18,9,4,0.0,13.3,3,3,41,12:28 AM,09:51 AM,05:00 AM,06:47 PM,1,3,6,3,27,51,72,0.3,1016,9,10,310,20
2017-04-19,3,1,0.0,8.7,1,1,33,01:12 AM,10:45 AM,04:58 AM,06:48 PM,-1,-5,2,-5,61,98,78,5.7,1018,3,6,347,44
2017-04-20,4,0,0.0,11.0,1,1,26,01:52 AM,11:46 AM,04:56 AM,06:49 PM,-2,-5,2,-5,58,73,79,0.7,1027,4,9,351,39
2017-04-21,11,-1,0.0,14.0,2,2,18,02:27 AM,12:49 PM,04:54 AM,06:51 PM,-2,1,5,1,24,15,64,0.0,1029,11,10,338,16
2017-04-22,14,3,0.0,13.3,3,3,11,03:01 AM,01:57 PM,04:53 AM,06:52 PM,3,7,9,7,21,46,67,1.3,1020,14,10,207,13
2017-04-23,11,3,0.0,14.0,3,3,3,03:32 AM,03:08 PM,04:51 AM,06:54 PM,1,4,7,4,26,28,67,0.0,1021,11,10,253,18
2017-04-24,14,3,0.0,12.2,2,2,0,04:02 AM,04:21 PM,04:49 AM,06:55 PM,3,7,9,7,19,36,71,0.0,1020,14,10,215,12
2017-04-25,19,7,0.0,14.1,4,4,0,04:33 AM,05:38 PM,04:47 AM,06:56 PM,8,12,13,12,40,7,71,0.0,1010,19,10,215,27
2017-04-26,18,11,0.0,14.1,4,4,0,05:06 AM,06:55 PM,04:46 AM,06:58 PM,8,13,14,13,35,42,67,0.2,1008,18,10,217,24
2017-04-27,9,6,0.0,8.8,2,2,4,05:42 AM,08:12 PM,04:44 AM,06:59 PM,5,4,7,4,22,91,89,4.0,1011,9,8,19,16
2017-04-28,5,3,0.0,11.3,1,1,12,06:23 AM,09:27 PM,04:42 AM,07:01 PM,3,1,5,1,21,76,92,10.9,1009,5,9,51,14
2017-04-29,12,0,0.0,14.5,3,3,19,07:11 AM,10:36 PM,04:40 AM,07:02 PM,2,5,6,5,14,19,74,0.3,1018,12,10,204,9
2017-04-30,14,1,0.0,13.4,3,3,27,08:06 AM,11:38 PM,04:39 AM,07:03 PM,3,8,9,8,13,24,67,0.1,1018,14,10,121,8
2017-05-01,16,6,0.0,11.3,4,4,33,09:07 AM,No moonset,04:37 AM,07:05 PM,7,10,11,10,22,55,76,0.4,1014,16,10,153,15
2017-05-02,17,9,0.0,13.4,4,4,40,10:12 AM,12:29 AM,04:36 AM,07:06 PM,8,12,12,12,11,40,79,0.2,1016,17,9,84,7
2017-05-03,13,6,0.0,11.3,2,2,48,11:20 AM,01:13 AM,04:34 AM,07:08 PM,7,9,9,9,11,50,85,3.3,1018,13,8,134,6
2017-05-04,18,5,0.0,14.5,4,4,55,12:26 PM,01:50 AM,04:32 AM,07:09 PM,8,11,12,11,15,20,81,0.8,1015,18,8,198,9
2017-05-05,16,6,0.0,11.3,3,3,62,01:33 PM,02:21 AM,04:31 AM,07:10 PM,8,11,12,11,21,52,79,1.2,1016,16,10,164,14
2017-05-06,20,8,0.0,14.5,4,4,70,02:37 PM,02:49 AM,04:29 AM,07:12 PM,9,14,14,14,20,19,74,0.0,1013,20,10,229,12
2017-05-07,18,10,0.0,14.5,4,4,77,03:41 PM,03:16 AM,04:28 AM,07:13 PM,10,13,14,13,26,39,77,1.6,1009,18,9,229,17
2017-05-08,18,9,0.0,14.5,4,4,84,04:43 PM,03:42 AM,04:26 AM,07:14 PM,9,12,14,12,29,28,75,0.9,1010,18,9,346,19
2017-05-09,11,4,0.0,12.4,3,3,91,05:44 PM,04:07 AM,04:25 AM,07:16 PM,3,5,8,5,33,56,71,0.6,1014,11,9,53,23
2017-05-10,13,0,0.0,14.5,3,3,99,06:45 PM,04:34 AM,04:24 AM,07:17 PM,2,6,8,6,19,20,69,0.0,1014,13,10,191,12
2017-05-11,21,6,0.0,14.5,4,4,100,07:44 PM,05:04 AM,04:22 AM,07:18 PM,9,13,14,13,30,14,74,0.1,1007,21,9,208,18
2017-05-12,22,13,0.0,14.5,5,5,87,08:41 PM,05:37 AM,04:21 AM,07:20 PM,12,17,18,17,25,15,74,4.7,1005,22,10,214,15
2017-05-13,22,12,0.0,13.5,4,4,80,09:36 PM,06:14 AM,04:20 AM,07:21 PM,12,16,17,16,11,40,77,2.8,1011,22,10,297,7
2017-05-14,22,11,0.0,14.5,5,5,72,10:25 PM,06:56 AM,04:18 AM,07:22 PM,12,17,17,17,14,17,76,2.0,1019,22,10,139,9
2017-05-15,20,12,0.0,10.4,4,4,65,11:11 PM,07:44 AM,04:17 AM,07:23 PM,12,16,16,16,22,65,78,0.6,1026,20,10,350,13
2017-05-16,21,12,0.0,14.5,5,5,58,11:52 PM,08:36 AM,04:16 AM,07:25 PM,12,16,17,16,27,18,73,0.2,1028,21,10,96,17
2017-05-17,21,12,0.0,14.5,5,5,50,No moonrise,09:34 AM,04:15 AM,07:26 PM,11,16,17,16,16,16,69,0.1,1025,21,10,113,10
2017-05-18,23,12,0.0,14.5,5,5,43,12:28 AM,10:35 AM,04:14 AM,07:27 PM,12,17,18,17,25,7,72,0.0,1018,23,10,187,16
2017-05-19,24,12,0.0,14.5,5,5,36,01:01 AM,11:40 AM,04:13 AM,07:28 PM,13,18,19,18,27,10,74,0.0,1012,24,10,177,17
2017-05-20,17,12,0.0,13.5,4,4,29,01:32 AM,12:47 PM,04:11 AM,07:30 PM,8,13,15,13,39,44,67,0.0,1016,17,10,308,25
2017-05-21,18,12,0.0,14.5,5,5,21,02:01 AM,01:57 PM,04:10 AM,07:31 PM,10,14,15,14,49,31,72,3.1,1020,18,10,350,34
2017-05-22,22,12,0.0,14.5,5,5,14,02:30 AM,03:11 PM,04:09 AM,07:32 PM,11,17,18,17,20,15,71,1.0,1019,22,10,263,13
2017-05-23,23,14,0.0,14.5,5,5,7,03:01 AM,04:26 PM,04:08 AM,07:33 PM,13,18,19,18,10,36,74,4.8,1017,23,9,271,6
2017-05-24,19,12,0.0,10.5,4,4,0,03:35 AM,05:44 PM,04:08 AM,07:34 PM,13,16,16,16,20,61,80,4.4,1017,19,10,233,12
2017-05-25,18,9,0.0,13.5,4,4,0,04:13 AM,07:01 PM,04:07 AM,07:35 PM,9,12,14,12,33,28,72,0.1,1020,18,10,263,21
2017-05-26,21,10,0.0,14.5,5,5,0,04:57 AM,08:15 PM,04:06 AM,07:36 PM,10,15,16,15,26,21,73,0.5,1019,21,10,134,16
2017-05-27,23,12,0.0,14.5,5,5,8,05:50 AM,09:23 PM,04:05 AM,07:37 PM,12,17,18,17,26,9,74,0.1,1021,23,10,94,16
2017-05-28,23,10,0.0,14.5,5,5,15,06:50 AM,10:21 PM,04:04 AM,07:38 PM,11,17,18,17,14,1,67,0.0,1023,23,10,121,8
2017-05-29,25,13,0.0,14.5,5,5,22,07:56 AM,11:10 PM,04:03 AM,07:39 PM,13,19,20,19,22,13,70,0.0,1018,25,10,195,14
2017-05-30,28,14,0.0,14.5,6,6,29,09:05 AM,11:51 PM,04:03 AM,07:40 PM,16,21,22,21,18,13,73,0.9,1015,28,10,189,11
2017-05-31,27,17,0.0,14.5,6,6,33,10:15 AM,No moonset,04:02 AM,07:41 PM,17,22,23,22,11,33,73,3.8,1017,27,9,156,7
2017-06-01,24,16,0.0,14.5,6,6,46,11:23 AM,12:25 AM,04:01 AM,07:42 PM,15,20,21,20,17,32,74,0.5,1019,24,10,107,12
2017-06-02,25,13,0.0,12.6,4,4,53,12:29 PM,12:55 AM,04:01 AM,07:43 PM,14,20,20,20,7,44,73,0.5,1018,25,10,187,5
2017-06-03,27,15,0.0,14.5,6,6,61,01:33 PM,01:22 AM,04:00 AM,07:44 PM,15,21,22,21,13,14,72,0.9,1015,27,10,214,7
2017-06-04,25,15,0.0,14.5,6,6,68,02:35 PM,01:47 AM,04:00 AM,07:45 PM,16,20,21,20,24,19,78,12.4,1012,25,9,216,14
2017-06-05,23,13,0.0,14.5,5,5,76,03:37 PM,02:12 AM,03:59 AM,07:46 PM,13,18,19,18,16,17,71,0.0,1015,23,10,176,10
2017-06-06,25,15,0.0,12.7,5,5,83,04:38 PM,02:39 AM,03:59 AM,07:46 PM,15,20,20,20,26,39,76,0.9,1009,25,10,208,18
2017-06-07,15,13,0.0,9.9,3,3,91,05:38 PM,03:07 AM,03:59 AM,07:47 PM,10,14,14,14,17,79,76,0.3,1018,15,9,204,10
2017-06-08,21,9,0.0,14.5,5,5,98,06:35 PM,03:39 AM,03:58 AM,07:48 PM,7,15,16,15,16,6,61,0.0,1021,21,10,226,10
2017-06-09,24,9,0.0,14.5,5,5,100,07:31 PM,04:14 AM,03:58 AM,07:48 PM,10,18,18,18,17,2,64,0.0,1017,24,10,204,11
2017-06-10,23,14,0.0,13.6,5,5,87,08:23 PM,04:54 AM,03:58 AM,07:49 PM,12,18,18,18,19,24,72,1.3,1019,23,10,204,12
2017-06-11,24,12,0.0,14.5,5,5,79,09:10 PM,05:40 AM,03:57 AM,07:50 PM,11,18,19,18,18,5,65,0.0,1020,24,10,125,12
2017-06-12,28,15,0.0,14.5,6,6,71,09:53 PM,06:31 AM,03:57 AM,07:50 PM,14,21,22,21,16,14,66,4.3,1015,28,10,222,10
2017-06-13,26,17,0.0,14.5,6,6,64,10:30 PM,07:27 AM,03:57 AM,07:51 PM,16,21,22,21,18,20,72,1.2,1015,26,10,199,11
2017-06-14,24,15,0.0,14.5,5,5,56,11:04 PM,08:26 AM,03:57 AM,07:51 PM,12,19,19,19,21,22,67,0.0,1018,24,10,17,14
2017-06-15,26,12,0.0,14.5,5,5,49,11:35 PM,09:29 AM,03:57 AM,07:52 PM,13,20,20,20,10,31,67,0.5,1018,26,10,145,6
2017-06-16,25,16,0.0,13.6,6,6,41,No moonrise,10:34 AM,03:57 AM,07:52 PM,16,20,21,20,17,31,76,4.5,1016,25,9,250,10
2017-06-17,20,13,0.0,14.5,5,5,34,12:04 AM,11:42 AM,03:57 AM,07:52 PM,10,15,16,15,29,46,71,1.1,1020,20,10,262,19
2017-06-18,22,13,0.0,14.5,5,5,26,12:32 AM,12:51 PM,03:57 AM,07:53 PM,11,17,18,17,37,13,68,0.1,1022,22,10,264,25
2017-06-19,26,14,0.0,14.5,6,6,19,01:01 AM,02:03 PM,03:57 AM,07:53 PM,13,20,21,20,13,3,64,0.0,1022,26,10,211,7
2017-06-20,29,16,0.0,14.5,6,6,11,01:32 AM,03:18 PM,03:57 AM,07:53 PM,16,23,23,23,22,2,65,0.0,1017,29,10,207,14
2017-06-21,30,18,0.0,14.5,6,6,4,02:06 AM,04:34 PM,03:57 AM,07:54 PM,17,25,25,24,17,11,67,0.3,1015,30,10,238,11
2017-06-22,32,17,0.0,14.5,7,7,0,02:46 AM,05:50 PM,03:58 AM,07:54 PM,17,27,27,26,11,9,62,0.0,1015,32,10,279,6
2017-06-23,32,21,0.0,14.5,7,7,0,03:34 AM,07:01 PM,03:58 AM,07:54 PM,17,27,27,26,19,23,61,0.0,1013,32,10,274,12
2017-06-24,30,17,0.0,14.5,6,6,0,04:29 AM,08:05 PM,03:58 AM,07:54 PM,18,26,26,24,13,17,71,2.5,1015,30,10,187,8
2017-06-25,27,18,0.0,13.6,6,6,4,05:34 AM,09:00 PM,03:59 AM,07:54 PM,18,23,23,22,12,44,78,5.8,1014,27,10,169,8
2017-06-26,27,16,0.0,14.5,6,6,11,06:43 AM,09:46 PM,03:59 AM,07:54 PM,15,23,23,22,17,29,67,0.0,1014,27,10,242,10
2017-06-27,29,17,0.0,14.5,6,6,19,07:55 AM,10:24 PM,03:59 AM,07:54 PM,15,24,24,23,24,19,64,0.0,1010,29,10,189,16
2017-06-28,30,18,0.0,14.5,6,6,26,09:06 AM,10:57 PM,04:00 AM,07:54 PM,16,25,25,24,34,12,60,0.5,1003,30,10,200,23
2017-06-29,25,18,0.0,14.5,6,6,34,10:15 AM,11:26 PM,04:00 AM,07:54 PM,14,21,22,21,38,16,66,2.7,1001,25,10,209,25
2017-06-30,26,14,0.0,13.5,6,6,42,11:22 AM,11:52 PM,04:01 AM,07:54 PM,12,21,21,21,28,28,59,0.0,1008,26,10,214,19
2017-07-01,25,15,0.0,14.5,5,5,47,12:26 PM,No moonset,04:01 AM,07:53 PM,12,20,20,20,11,33,65,0.7,1011,25,10,260,7
2017-07-02,22,13,0.0,13.5,5,5,55,01:29 PM,12:17 AM,04:02 AM,07:53 PM,12,19,19,19,21,28,66,0.0,1015,22,10,291,14
2017-07-03,23,15,0.0,13.5,5,5,62,02:30 PM,12:43 AM,04:03 AM,07:53 PM,11,18,19,18,30,35,63,0.0,1019,23,10,344,20
2017-07-04,26,10,0.0,14.5,5,5,69,03:30 PM,01:11 AM,04:03 AM,07:52 PM,11,20,20,20,8,21,57,0.0,1020,26,10,214,6
2017-07-05,29,13,0.0,14.5,6,6,76,04:28 PM,01:41 AM,04:04 AM,07:52 PM,14,22,23,22,16,13,61,0.4,1019,29,10,197,11
2017-07-06,30,18,0.0,14.5,6,6,84,05:25 PM,02:14 AM,04:05 AM,07:52 PM,15,24,24,23,13,11,63,1.3,1018,30,10,162,9
2017-07-07,32,16,0.0,14.5,6,6,91,06:18 PM,02:53 AM,04:06 AM,07:51 PM,16,24,24,24,14,14,65,0.0,1017,32,10,218,8
2017-07-08,31,18,0.0,14.5,6,6,98,07:08 PM,03:37 AM,04:06 AM,07:51 PM,15,25,25,25,14,14,57,0.4,1016,31,10,268,9
2017-07-09,32,18,0.0,14.5,7,7,100,07:53 PM,04:26 AM,04:07 AM,07:50 PM,16,26,26,25,9,16,59,0.2,1015,32,10,155,6
2017-07-10,33,19,0.0,14.5,7,7,87,08:32 PM,05:21 AM,04:08 AM,07:50 PM,15,26,26,26,21,9,56,0.1,1011,33,10,188,14
2017-07-11,28,18,0.0,14.5,6,6,80,09:08 PM,06:19 AM,04:09 AM,07:49 PM,16,24,24,23,10,32,64,3.0,1013,28,10,165,6
2017-07-12,29,17,0.0,14.5,6,6,73,09:40 PM,07:22 AM,04:10 AM,07:48 PM,15,23,23,23,12,15,66,3.0,1013,29,10,246,8
2017-07-13,25,15,0.0,14.5,5,5,65,10:08 PM,08:26 AM,04:11 AM,07:48 PM,10,20,20,20,33,3,55,0.0,1017,25,10,224,22
2017-07-14,21,11,0.0,14.5,5,5,58,10:36 PM,09:32 AM,04:12 AM,07:47 PM,9,16,17,16,11,21,64,0.0,1017,21,10,150,7
2017-07-15,21,12,0.0,13.5,5,5,51,11:04 PM,10:40 AM,04:13 AM,07:46 PM,9,17,17,17,27,39,62,0.6,1018,21,10,330,19
2017-07-16,23,13,0.0,14.5,5,5,44,11:33 PM,11:49 AM,04:14 AM,07:45 PM,8,17,18,17,27,12,54,0.0,1023,23,10,217,18
2017-07-17,27,11,0.0,14.5,5,5,36,No moonrise,01:01 PM,04:15 AM,07:44 PM,9,20,20,20,7,7,51,0.0,1022,27,10,180,4
2017-07-18,29,15,0.0,14.5,6,6,29,12:05 AM,02:13 PM,04:16 AM,07:43 PM,8,23,23,23,17,9,41,0.0,1020,29,10,195,11
2017-07-19,32,17,0.0,14.5,6,6,22,12:40 AM,03:27 PM,04:17 AM,07:42 PM,10,24,24,24,17,10,44,0.0,1016,32,10,191,11
2017-07-20,33,18,0.0,14.5,7,7,15,01:23 AM,04:39 PM,04:18 AM,07:41 PM,13,26,26,26,5,7,45,0.0,1012,33,10,246,3
2017-07-21,31,18,0.0,14.5,6,6,7,02:13 AM,05:46 PM,04:19 AM,07:40 PM,15,25,25,25,14,16,58,3.4,1014,31,10,175,9
2017-07-22,33,20,0.0,14.5,7,7,0,03:12 AM,06:45 PM,04:20 AM,07:39 PM,14,26,26,26,10,21,51,1.5,1014,33,10,195,7
2017-07-23,29,19,0.0,14.5,6,6,0,04:19 AM,07:36 PM,04:21 AM,07:38 PM,16,25,25,24,15,22,61,2.4,1014,29,10,181,10
2017-07-24,26,17,0.0,14.5,6,6,0,05:31 AM,08:18 PM,04:22 AM,07:37 PM,15,21,21,21,15,40,71,4.0,1009,26,10,193,10
2017-07-25,23,16,0.0,14.5,5,5,7,06:43 AM,08:54 PM,04:23 AM,07:36 PM,10,19,20,19,13,33,57,0.0,1006,23,10,276,9
2017-07-26,20,12,0.0,14.5,5,5,14,07:55 AM,09:26 PM,04:25 AM,07:35 PM,11,16,16,16,11,43,70,0.9,1007,20,10,219,8
2017-07-27,22,14,0.0,12.5,5,5,22,09:05 AM,09:54 PM,04:26 AM,07:34 PM,13,17,17,17,10,65,80,1.5,1011,22,10,277,7
2017-07-28,27,15,0.0,12.5,5,5,29,10:11 AM,10:20 PM,04:27 AM,07:32 PM,13,21,21,21,13,44,63,0.3,1013,27,10,292,8
2017-07-29,28,15,0.0,14.5,6,6,36,11:16 AM,10:46 PM,04:28 AM,07:31 PM,12,22,22,22,15,10,55,0.0,1018,28,10,259,9
2017-07-30,32,18,0.0,14.5,6,6,43,12:19 PM,11:14 PM,04:29 AM,07:30 PM,15,26,26,25,17,13,55,0.0,1016,32,10,186,12
2017-07-31,34,19,0.0,14.5,7,7,47,01:20 PM,11:43 PM,04:31 AM,07:28 PM,15,27,27,27,8,6,52,0.0,1018,34,10,180,5
2017-08-01,34,21,0.0,14.5,7,7,58,02:19 PM,No moonset,04:32 AM,07:27 PM,15,29,29,28,20,0,49,0.0,1019,34,10,192,13
2017-08-02,35,21,0.0,14.5,7,7,65,03:17 PM,12:15 AM,04:33 AM,07:26 PM,16,29,29,28,16,8,50,0.0,1018,35,10,179,11
2017-08-03,36,22,0.0,14.5,7,7,73,04:12 PM,12:51 AM,04:34 AM,07:24 PM,15,30,30,29,15,5,44,0.0,1016,36,10,230,9
2017-08-04,36,23,0.0,14.5,7,7,80,05:03 PM,01:33 AM,04:36 AM,07:23 PM,16,31,31,29,12,9,48,0.0,1013,36,10,213,7
2017-08-05,33,23,0.0,14.5,7,7,87,05:50 PM,02:20 AM,04:37 AM,07:21 PM,15,28,28,27,14,20,50,0.0,1015,33,10,113,10
2017-08-06,27,18,0.0,14.5,6,6,94,06:31 PM,03:13 AM,04:38 AM,07:20 PM,16,22,23,22,34,33,71,6.5,1018,27,10,85,22
2017-08-07,25,16,0.0,14.5,5,5,100,07:09 PM,04:11 AM,04:40 AM,07:18 PM,11,20,20,20,22,19,61,0.0,1020,25,10,160,15
2017-08-08,27,14,0.0,13.4,6,6,100,07:42 PM,05:13 AM,04:41 AM,07:17 PM,14,21,21,21,18,23,67,0.0,1017,27,10,171,12
2017-08-09,31,18,0.0,14.5,6,6,84,08:12 PM,06:17 AM,04:42 AM,07:15 PM,16,25,25,25,10,5,59,0.0,1016,31,10,192,6
2017-08-10,37,21,0.0,14.5,7,7,77,08:41 PM,07:24 AM,04:44 AM,07:13 PM,16,29,29,28,8,14,50,0.0,1014,37,10,199,6
2017-08-11,28,17,0.0,14.5,6,6,69,09:09 PM,08:31 AM,04:45 AM,07:12 PM,15,24,24,23,14,16,62,0.6,1012,28,10,91,9
2017-08-12,23,16,0.0,14.5,5,5,62,09:37 PM,09:41 AM,04:46 AM,07:10 PM,10,19,20,19,27,22,55,0.0,1016,23,10,308,19
